Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TV Movie,overview
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,island town attack pest zombie port gamble overrun braineaters people seem powerless stave wait rag tag band rebel try turn tide push invade horde back
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,teenage girl find web lie deceit stepmother attempt murder send discipline camp
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,age world change dizzy speed actually change change take away world ibrahim rafa go suffer change experience love way never imagine keep hidden away
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,business trip new york business executive fall love expose brooklyn world emotion never experience
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,college campus rivalry ut university geek run campus stepper king hill radio station announce beginning step competition season campus fraternity sorority fight recruit talent help win prize
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,joseph elizabeth cooley head west reunite family never know joseph brother millard strand logging camp tucson stumble camp defend doc holliday killer elizabeth consider doc killer find course courtly ail man surprisingly sense justice
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,childhood friend set aside issue reunite girl weekend island coast maine move turn weekend getaway fight survival
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,group college friend celebrate end term party end party drink evening game truth dare sore loser spark terrify sequence event twist game truth dare truth kill
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,woman straight accept offer aristocrat pet month then ruthless kidnap woman sell gsm global slave market
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,town teenager believe dream become singer come rock star get strand town leak chemical plant believe cause mutation threaten turn dream nightmare
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,doctor work cure patient suffer cripple phobia place invention induces control hallucination
1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,zombie hunter set zombie wasteland cause street drug natas follow man nothing leave beat camaro gun booze run flesh eater hunt sport redemption also run past crash group survivor run resource decide lend hand surprise attack flesh eater force run put hunter skill test
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,step family drama center cal masterson luke perry beverly hill award win horseman relationship horse fandango allow achieve championship win however strike cal fandango involve accident end cal horse riding day forever cal devastation slowly neighbour year claire mason anna claire sneed glee take interest fandango convinces fandango compete day
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,experiment simpleton turn genius discover do struggle do
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,trail miss friend experiment drug journalist aid writer silence lamb find draw world government chemical research mystery radio signal origin thriller blending fact fiction banshee chapter base document test subject testimony secret program run cia
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,beautiful lose katie kampenfelt take year college find chronicle adventure blog pour secret eventually katie fearless begin crack piece emerge
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,new york journalist mom julie davidson vanessa williams son jake jeremy gumbs act find father paul cooper kevin daniel struggle actor
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,terry malloy dream prize fighter tend pigeon run errand dock johnny friendly bos docker union terry witness murder johnny thug later meet man sister feel death introduce father barry try force provide information court smash dock racketeer
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,comedy center friend kim deena fight maintain normalcy life kim get baby
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gabita abortion strictly forbid romania communist regime practice gabita want abortion movie follow friend otilia day make appointment bebe abortion
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,killer ghostly phone call demon otherworld monster creepy stalker collide anthology horror direct talent join force pay homage horror tradition creepshow tale crypt tale darkside trilogy terror weave disturb tapestry terror
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,mature girl meet charm photographer internet suspect pedophile go home attempt expose
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,widow father dy deaf teenager dot move godparent olivia paul deer deer daughter nina openly dot prevent tell secret stepsister include fact want kill father
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family struggle contain teenager grow rebellion brother obsession
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,story oscar bay area resident cross path friend enemy family stranger day
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,couple discover brass teapot make money hurt come term far go
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,bambi unfolds season season prince learns life love friend
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,approach forty ferro unsatisfied life construction worker boxing instructor los angeles ca bout ferro decide glove time movie recount quest olympic gold
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,aaron davis steve sandvoss markelli wes ramsey people world aaron elder mormon missionary want family proud quite religion film christian weho boy look forward bed guy night
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,parisian woman caribbean descent return island guadeloupe look father never know
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,film inspire event onset crack epidemic philadelphia tell story father effort protect daughter epidemic literally come home mother wife become struggle raise daughter still strive help wife process learn truth marriage life ultimately test parent husband man
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,college frenemies lauren katie move together lose relationship rent control respectively share katie grandmother apartment new york city girl bicker night katie bedroom activity make lauren barge discover revelation bring closer together lauren brain katie talent concoct wildly business venture profit swell girl reevaluate hope dream realize someone pee hair college mean friend year later
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,celeste jesse meet school get laugh joke sentence forever link friend mind couple businesswoman novelist spirit keep thing get bore problem decide get divorce relationship withstand setback
0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,year bible professor russell carlisle write manuscript entitle changing time colleague norris anderson believe carlisle write greatly affect future generation use time machine anderson send carlisle year future offer glimpse belief lead
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,girl burst run london toilet joanne cry eye clothing rip kelly face bruise start swell duncan allen lie bathroom bleeding death duncan son stuart find father want answer derek kelly pimp need find kelly pay
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,melvin hero far super suppress power year booze drug woman process fail practically everything parent son brush death melvin decide use power clean street new orleans help lucille man fight even win
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,river miller mentally actor haunt past move hollywood start life find demon
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,couple face decision improve life child move country stay iran look parent alzheimer disease
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,powerfully revenge thriller set world comedy star stephen mccole malcolm shield
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,grader struggle cope life child parent bully school
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,reel mother death ruby lee gissing relocate florida start anew find job souvenir store ruby become friend shop owner mildred chamber slowly acclimates surroundings juggle affection mildred lothario son ricky mike waver ricky mike ruby also try come term past
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,film follow victor lower east side teenager deal family include strict grandmother sister brother completely idolize way try win affection judy calculate come deal men
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,rise fall woman eroticism inspire violence
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,buenos aire recession money run relationship employer maid change dramatically
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,president united state deal crisis confine colorado diner snowstorm
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,duncan mudge life apart world populate distant father kid companionship chicken left mother death neighbor son befriend
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,charlie girlfriend friend drink drug course day charlie father home los angeles
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,not cool follow king college freshman scott shane dawson return home thanksgiving break dump girlfriend world turn upside scott strike friendship classmate torus cherami leigh ugly duckling blossom semester college together embark adventure hometown scott torus find friendship turn something deeper realize month away change realize
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,eight student trip norway discover hitler horror live come face face battalion zombie nazi soldier intent devour anyone enough wander mountain send die
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,soldier fight europe world war ii struggle return allied territory separate force malmedy massacre
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,vessel story passenger flight way boston san francisco midway flight passenger encounter otherworldly force subsequently throw fight life story focus danny traveler emma flight attendant chloe underage passenger jim murray pilot write anonymous
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,couple school graduate spend night cruise strip buddy go college
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,documentary portray action contractor war interview employee employee company halliburton caci kbr suggest government cronyism sweetheart deal give contractor freedom profit supply support material american troop provide oversight survivor employee kill discuss claim company care profit welfare worker soldier indicate quality service provide severely contradiction comparatively profit generate also depict attempt filmmaker get company spokesman respond charge make interviewee
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,action epic explore origin aqua teen hunger force well know master shake frylock meatwad somehow become pit battle piece exercise equipment
0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,magazine employee head assignment interview guy place ad seek companion time travel
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,experience show quickly become phenomenon get look kevin hart back philly begin journey become comedian time laugh hurt
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,nearly year job hitman take assignment promise payoff killing start task soon unravels send killer heart darkness
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,day yankee pedlar inn employee determine reveal hotel haunt begin experience disturb event guest check stay
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,man become flunky go abroad arrange assassination teacher dissident
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,work tv cameraman ron kobelski approach formerly neighbor walter ohlinger ohlinger claim gunman shoot kill president kennedy ohlinger keep year decide tell story diagnose cancer kobelski neighbor story investigation provide answer attitude change however receive threaten message answer machine spot shadowy figure backyard be ohlinger tell truth conspiracy work
0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,girl guy yacht collide night drug deviancy act go far turn joy ride weekend bedlam
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,beautiful mandy lane party girl classmate chloe invite texas school student bash countryside reluctantly accept hitch ride vaguely man teen arrive destination party ensues mandy close pal emmet keep eye male make play mandy then student murder
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,sai artist living downtown warehouse delve world blood lust foreigner seduce try drug make prey vampire need hunger blood cross world
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,noon recently free leader gang bandit desert look get revenge sheriff put jail film director fred zinnemann
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,follow chicago resident arthur agee william gate follow dream become basketball superstar begin start school year end almost year later start college watch mature men still retain hoop dream
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,film highlight street derive dance style clowing krumping come income neighborhood director david lachapelle interview dance crew dance evolve activity away drug gun gang rule neighborhood film grow movement america
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,biting disturb tale michael cuesta life bittersweet also know long island expressway howie blitzer learn clearly space week lose nearly everything everyone know leave navigate adolescence virtually
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,teenage girl say victim network call sisterhood night town become backdrop salem witch trial
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,female breakdancer angel move los angeles attack nearly end dance career forever follow angel recovery acceptance life bust move world hip hop
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dedication student fill classroom teacher dan dunne lead life addiction majority student never know thing change student drey make discovery life cause bond either end disastrously provide catalyst hope
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturally follow life love pain joy relationship sister attempt start business ancestry adopt parent child sister identity issue choose career path now dedicate start native cosmetic business attempt overcome obstacle business world home love story family culture naturally native also interweave call regard treatment people america naturally native also provide insight infrastructure game issue
1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,lee plenty almost break novelist havilland savage woman friend invite home new year eve start build romance
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,man return home find wife cheat anniversary hold humiliate lover gunpoint decide go kill story inspire event take place day set new orleans stifle heat wave
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,world castle rodent battle begin father sanity challenge chance encounter girl holiday
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,starsuckers documentary year release cinema november acclaim darkly shock exposé celebrity obsess medium uncover reason addiction fame blow lid corporation individual profit
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,look origin place origin africa rift valley
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,bus crash survivor awake discover people leave town form alliance race unravel truth isolation event begin unfold start question town know well really seem
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,treachery center man biehn reunite son wedding party storm strand party ugly truth reveal
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,cinema believe son god agree decide fate everyone come contact
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,showman jerry travers work producer horace hardwick london jerry demonstrate dance step late night horace hotel much annoyance sleep dale tremont go upstairs complain immediately attract complication arise dale mistake jerry horace
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,october student filmmaker disappear wood burkittsville maryland shoot documentary year later footage find
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,look woodstock music art festival hold bethel ny preparation cleanup access insider blister footage portrait concertgoers aspect show drug use performer fan slide mud collapse fence horde arrival national guard helicopter food assistance city
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,series loosely connect skit news program commercial porno film film disaster film blaxploitation film film mafia film fear somebody watch side tv
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,estranged twin brother con man deacon accidentally switch place find god process
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,stranger frank delano uncle bobby purchase amusement park resort town stir guilt suspicion local murder suicide town rather forget
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pennsylvania man move los angeles begin work ambulance service team vet seemingly go number partner initially novice awe man capability deal pressure situation encounter however gradually discover seem vet ice surface actually get ordeal drug use avoids commitment soon man find pull world decide direction want take
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,twin brother nickname water power eastside street los angeles rise prince city rank become player web corrupt los angeles
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,jihadist take control mali impose interpretation sharia law history august ban music radio station destroy instrument burn musician torture even death overnight mali member society musician force hiding exile film follow mali musician fight keep music country witness battle army jihadist capture life border refugee camp money hope journey home war city band songhoy blue path stardom
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,people area count doctor auscultate heals reassures day night day week now see natalie doctor come hospital assist adapt life replace man believe
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drina immigrant work maid long island family find entangle family web secret begin suspect employer son commit crime
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,capture john lennon paul mccartney george harrison ringo starr electrifying element hard day night wildly journey pastiche day life beatles band use guile wit avoid pursuing fan press reach schedule television performance spite paul troublemaking grandfather ringo arrest
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,story child work hour day field protection labor law child toil field far away land work america
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,story love obsession radio personality mother dy discovers love affair year now find recreate mother romance get involve man
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tilen school student swears forever hope girlfriend let sleep suddenly sequence event turn world upside start believe spell put life jeopardy prevent relationship sara love finally succeed get life back track help friend zeljko power love
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,albany marriage caleb end catherine holt crisis decide divorce however caleb father john propose son delay separation process day follow procedure call love dare make love
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,filmmaker insight gathering earth kumbh mela
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,dog save kidnap child
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,diver leave sea boat nothing water mile look
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,direct matt walsh member comedy troupe upright citizen brigade high road showcases totally script glenn fitz fitzgerald james pumphrey man loyalty split band girlfriend monica abby elliottt sell drug band break fitz find deal drug garage bond neighborhood kid jimmy dylan o brien band mate zach wood matt jones lizzy caplan begin find success drug deal go awry fitz hit road jimmy amid car chase gun bone cabby doctor horatio sanz fitz navigate way harbor even know surprise monica store back home
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,investigate death number farm animal rack hansen discover town lie path hoard migrate tarantula take action street overrun killer spider trap group town folk hotel
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,new york city school kid journey world ballroom dancing reveal piece world way tell candid sometimes perspective kid transform participant competitor kid lady gentleman way try compete citywide
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,friend die man bear dwarfism move new jersey live life solitude meet dog vendor woman deal loss
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jake taylor everything girl champion basketball beer pong everyone love then childhood friend jake use friend commits suicide jake begin think wonder do save friend life a minister tell jake need god so jake become christian however thing begin spin control dad cheat mom girlfriend friend ridicule mock jake go realize mean save life
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,master create diversion tense competition crossword puzzle tournament patrick creadon reveals look decidedly pastime creadon capture new york time editor will shortz work talk celebrity solver include bill clinton ken burn present look tournament competitor
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mat wrestling documentary direct barry blaustein movie focus life wrestler ring especially mick foley terry funk jake robert film heavily focus world wrestling federation wwf often criticize chairman vince mcmahon also follow extreme championship wrestling rise popularity wrestler organization
0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,jonathan jordan get divorce back world mormon world goal marriage struggle fit jonathan decide stop go church pursue member single ward want reactivate nothing work jonathan fall cammie giles ward activity director suddenly go church becomes much go reason
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,teenage girl osama cut hair dress boy get job support widowed mother grandmother osama call taliban join school training embark terrifying confuse journey try keep taliban find identity
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,portrait writer story become basis broadway fiddler roof sholem aleichem laugh darkness tell tale genius create entirely literature plumb depth world lock crisis cusp change capture world humor sholem aleichem witness creation identity men forge
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,look night san francisco underground rave scene
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,jar phelps kirby heyborne complete year service church jesus christ saint mission president promise bless service think work girlfriend wait bos promise job back already send application byu everything go go girlfriend dump lose job accept byu then get even decide choose right trouble
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,francis blake fall twin live room hotel share organ blake always francis into world come lady turn world get involve blake convince attend halloween party pass wear costume eventually francis become really separate face strain come propose separation
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,teenager live oregon take boat trip celebration get idea play trick town bully suddenly go far soon force deal consequence action
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,marcus kid manhattan street turn father mother prison smuggle alien grandmother raise buddy basement clubhouse shoplift sell ware kid move sell drug marcus want take breather city visit family new mexico also meet melena kid dream go alaska father gang pressure marcus move burglary car theft want breathe air anything go right
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,people pledge never fall love discover bar
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,force work condition prison profit program inmate female prison whitehead correctional try take institution core story france find prison falsely convict murder tell baby murder spark lead inmate protest
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,fail make jim move back parent deal family obligation
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,weekend trip office party late night conversation drink job marriage pressure clock hold eye contact know make line friends friend really blurry beer
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,life career magician sleight hand artist ricky jay
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,samurai answer village request protection fall time town need protection bandit samurai gather others help teach people defend villager provide soldier food battle occur bandit attack village
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,story lithuanian basketball team athlete struggle rule become symbol lithuania independence movement help grateful dead triumph barcelona olympics
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,struggle musician devote fan ricky nelson want idol become rock star
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,art bruce lee die film game death leave hungry lee movie exec decide find replacement satire look process oddball candidate greed motivation drive decision business movie finish game skewer eye detail
0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,california desert adventure mysteriously attract girl witness onlooker
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,school matt ryan friend friend actually ensue year lose contact so matt receive invitation ryan wedding especially ryan marry woman
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,man find solace woman mother football coach recruit quarterback team
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,year ago nasa discover possibility life system probe launch collect sample crash central america soon life form begin appear half mexico quarantine zone today american mexican military still struggle contain creature journalist agree escort tourist zone mexico safety border
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,estate mogul gavin ransom noah wyle announce plan cover california coast score environmentalist sister olive ileana douglas launch protest stop trouble ahead gavin begin fall folk singer kate mara help olive cause west coast satire jonathan parker twist henry james bostonian
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,living wake comedy set timeless storybook universe artist genius roth binew day live enlist friend mill joquin take around bicycle power rickshaw attempt probe life deepest mystery binew endure trial conclude day performance live wake makeshift stage field binew friend enemy gather witness madness time
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,group school student find trap detention classmate turn horde zombie
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,thief try steal jade tightly guard security chief security guard obstacle thief face extremely internationally know master thief also try get hand piece jade destination piece stone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,documentary scott walker
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,everything put together film direct marc forster star radha mitchell megan mullally
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,world drone warfare combat unfolds video life stake tour duty air force pilot tom egan ethan hawke fight taliban bunker nevada desert yearn get back cockpit plane become increasingly trouble collateral damage cause time push button egan relationship wife mad men january jones unravel
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,dying leukemia compiles list thing like pass away top list desire lose virginity
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,group school cheerleader stalk killer war hammer battle axe spring break college
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,investigation wwii sub plunge research team journey dark abyss time history hanging balance
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,stranger arrive cabin middle nowhere endure predicament search way wood frustrate battle stay discover connection realize order get wood
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,story julian drug lord confinement prison still maintain society state suspense year age witness death father hand authority attempt package drug incidentally find sea fish result experience develop thirst revenge lead kill involve father death process become drug lord headman dominican society
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,amateur fighter make enemy harden thug get neighbor boyfriend life becomes threaten realize finish fight start time settle ring championship
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,devil carnival alleluia episode devil carnival episode revolve war hell heaven
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,eavesdrop sound engineer roommate thrust miss girl case discover clue disappearance neighborhood recording
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ship dad ranch summer teen horse lucky lad compete spot national youth rodeo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bear fly push boundary action art dare join elizabeth streb dancer pursuit flight
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,tromaville hero toxic avenger bear boy melvin junko fall vat waste now evildoer lot lose
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jury award winner sundance film festival drama star matty rich also write direct rich play larry teen living red hook section brooklyn decide want turn crime fund escape plan involve scamming neighborhood drug kingpin heist
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,story irish right protest march january end massacre troop
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,reunite wedding year lover feel pull attraction admit escape reception privacy hotel room pair choice past lead
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,human meat meat meat american meat
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,producer put broadway show moment chorus girl replace star
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,chronicle man misadventure new york city society stillman deft dialogue hilariously observation earn debut film academy award nomination best original screenplay wit sophistication though lie tender tale anxiety
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,tragedy composer move back hometown heart trouble search life lead teach church choir easily accept town yet choir build love teacher
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,dan summer wife mindy fight life hold hostage car gunman side desolate mountain road
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,listless teenager decide help friend win class presidency school deal family life back home
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,life beach bum upend news set childhood home carry act vengeance prove assassin find fight protect family
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,class couple move tract house become increasingly disturb presence somehow certainly middle night especially sleep try
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,dogtown follow evolution skateboard skateboarding california beach boy image transform surf orient style
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,king arthur accompany squire recruit knight round table include sir bedevere wise sir lancelot brave sir robin sir galahad pure way arthur battle black knight limb chop insist still fight reach camelot arthur decide enter place
